Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,DCF Version,Gene Name,Mouse Name,Mouse,Genotype,Sex,Birth Date,Assay Date,Age In Weeks,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,-,,-,,-,,-,,-,,-,,-,,-,Mouse Status,X Ray Equipment Name,X Ray Equipment Manufacturer,X Ray Equipment Model,Level Used,Core Strain,Full Strain
MDWU,Pth2r Knockout 2 EPD0108_2_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121102,MGP Select,V2,Pth2r,MDWU41.3d,M01316470,+/+,Male,2012-11-02,2013-02-07,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZN,Dync1i2 Knockout 1 EPD0525_1_B10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121102,MGP Select,V2,Dync1i2,MCZN112.2a,M01316357,+/+,Male,2012-11-02,2013-02-07,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEGU,Lonrf3 tm1a(KOMP)Wtsi EPD0131_6_C01 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120706,MGP Select,V2,Lonrf3,MEGU14.1b,M01203872,+/+,Male,2012-07-05,2012-10-10,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCTQ,Cbx6 Knockout 1 EPD0445_7_A03,C57BL/6N;C57BL/6NTac,MCTQ MGP Select 20120706,MGP Select,V2,Cbx6,MCTQ76.1d,M01204021,+/+,Male,2012-07-06,2012-10-11,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MEAN,Ift80 Knockout 1 EPD0356_2_E12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Ift80,MEAN31.1b,M01215819,+/+,Male,2012-07-18,2012-10-23,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEAN,Ift80 Knockout 1 EPD0356_2_E12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Ift80,MEAN31.1c,M01215820,+/+,Male,2012-07-18,2012-10-23,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEAN,Ift80 Knockout 1 EPD0356_2_E12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Ift80,MEAN31.1e,M01215822,+/+,Male,2012-07-18,2012-10-23,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDTX,Dmxl2 Knockout 1 EPD0431_3_A05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Dmxl2,MDTX33.2b,M01214753,+/+,Male,2012-07-18,2012-10-23,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDTX,Dmxl2 Knockout 1 EPD0431_3_A05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120718,MGP Select,V2,Dmxl2,MDTX33.2a,M01214752,+/+,Male,2012-07-18,2012-10-23,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWN,G3bp2 Knockout 1 EPD0598_4_D01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121217,MGP Select,V2,G3bp2,MDWN44.1a,M01360970,+/+,Male,2012-12-18,2013-03-25,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWN,G3bp2 Knockout 1 EPD0598_4_D01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121217,MGP Select,V2,G3bp2,MDWN46.1c,M01359658,+/+,Male,2012-12-18,2013-03-25,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121011,MGP Select,V2,Arpc3,MDLY31.2b,M01293527,+/+,Male,2012-10-11,2013-01-16,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121011,MGP Select,V2,Arpc3,MDLY31.2c,M01293528,+/+,Male,2012-10-11,2013-01-16,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEYF,Gpr133 tm1a(EUCOMM)Wtsi EPD0146_5_B04 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121011,MGP Select,V2,Gpr133,MEYF16.1d,M01299108,+/+,Male,2012-10-11,2013-01-16,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFAT,Klc2 Knockout EPD0105_2_B02 #3,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130210,MGP Select,V2,Klc2,MFAT11.1e,M01410825,+/+,Male,2013-02-12,2013-05-20,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDXN,Map2k7 Knockout 1 EPD0616_1_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120815,MGP Select,V2,Map2k7,MDXN35.1a,M01241704,+/+,Male,2012-08-15,2012-11-20,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZV,B9d2 Knockout 1 EPD0481_2_D09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,B9d2,MCZV50.1a,M01295298,+/+,Male,2012-10-19,2013-01-24,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZV,B9d2 Knockout 1 EPD0481_2_D09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,B9d2,MCZV50.1b,M01295299,+/+,Male,2012-10-19,2013-01-24,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDVQ,Fyn Knockout 1 EPD0682_4_D03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120815,MGP Select,V2,Fyn,MDVQ27.1b,M01242877,+/+,Male,2012-08-15,2012-11-20,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDVQ,Fyn Knockout 1 EPD0682_4_D03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120815,MGP Select,V2,Fyn,MDVQ27.1d,M01242879,+/+,Male,2012-08-15,2012-11-20,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDVQ,Fyn Knockout 1 EPD0682_4_D03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120815,MGP Select,V2,Fyn,MDVQ27.1c,M01242878,+/+,Male,2012-08-15,2012-11-20,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDGD,Usp3 Knockout 1 EPD0065_2_A11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130227,MGP Select,V2,Usp3,MDGD43.2a,M01425575,+/+,Male,2013-02-27,2013-06-04,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDGD,Usp3 Knockout 1 EPD0065_2_A11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130227,MGP Select,V2,Usp3,MDGD43.2e,M01425579,+/+,Male,2013-02-27,2013-06-04,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDGD,Usp3 Knockout 1 EPD0065_2_A11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130227,MGP Select,V2,Usp3,MDGD43.2d,M01425578,+/+,Male,2013-02-27,2013-06-04,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCQP,Cnot6 Knockout 1 EPD0287_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120822,MGP Select,V2,Cnot6,MCQP76.2a,M01248356,+/+,Male,2012-08-22,2012-11-27,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(6.25%);C57BL/6NTac(93.75%)
MCQP,Cnot6 Knockout 1 EPD0287_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120822,MGP Select,V2,Cnot6,MCQP76.2c,M01248358,+/+,Male,2012-08-22,2012-11-27,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(6.25%);C57BL/6NTac(93.75%)
MCQP,Cnot6 Knockout 1 EPD0287_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120822,MGP Select,V2,Cnot6,MCQP76.2d,M01248359,+/+,Male,2012-08-22,2012-11-27,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(6.25%);C57BL/6NTac(93.75%)
MCQP,Cnot6 Knockout 1 EPD0287_1_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120822,MGP Select,V2,Cnot6,MCQP76.2e,M01248360,+/+,Male,2012-08-22,2012-11-27,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(6.25%);C57BL/6NTac(93.75%)
MEPM,Cyp20a1 tm1a(EUCOMM)Wtsi EPD0535_1_F10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120822,MGP Select,V2,Cyp20a1,MEPM14.1e,M01247098,+/+,Male,2012-08-22,2012-11-27,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MALM,EZh2 Knockout First EPD0052_2_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111123,MGP Select,V2,Ezh2,MALM57.2c,M00997481,+/+,Male,2011-11-23,2012-02-28,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MALM,EZh2 Knockout First EPD0052_2_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111123,MGP Select,V2,Ezh2,MALM57.2b,M00997480,+/+,Male,2011-11-23,2012-02-28,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MALM,EZh2 Knockout First EPD0052_2_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111123,MGP Select,V2,Ezh2,MALM57.2a,M00997479,+/+,Male,2011-11-23,2012-02-28,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAPP,Smarcal1 Knockout EPD0147_4_F03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Smarcal1,MAPP62.1b,M01005699,+/+,Male,2011-12-06,2012-03-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MERM,Dcdc2c tm1a(KOMP)Wtsi EPD0578_1_C10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120604,MGP Select,V2,Dcdc2c,MERM17.1a,M01174601,+/+,Male,2012-06-04,2012-09-10,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MAYY,Trex1 Knockout EPD0296_3_C07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120312,MGP Select,V2,Trex1,MAYY98.1c,M01098434,+/+,Male,2012-03-14,2012-06-19,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MAYY,Trex1 Knockout EPD0296_3_C07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120312,MGP Select,V2,Trex1,MAYY98.1b,M01098433,+/+,Male,2012-03-14,2012-06-19,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Polg2,MAZM64.1a,M01038571,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Polg2,MAZM64.1b,M01038572,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Polg2,MAZM65.1b,M01038582,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,Polg2,MAZM65.1c,M01038583,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAYY,Trex1 Knockout EPD0296_3_C07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120312,MGP Select,V2,Trex1,MAYY100.1a,M01098482,+/+,Male,2012-03-14,2012-06-19,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MDDH,Stard7 Knockout 1 EPD0176_3_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,"Tyr,Stard7",MDDH17.2b,M01037565,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDDH,Stard7 Knockout 1 EPD0176_3_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,"Tyr,Stard7",MDDH17.2a,M01037564,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDDH,Stard7 Knockout 1 EPD0176_3_A10,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120106,MGP Select,V2,"Tyr,Stard7",MDDH17.2c,M01037566,+/+,Male,2012-01-06,2012-04-12,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120329,MGP Select,V2,Egfr,MCUB69.1a,M01114643,+/+,Male,2012-03-29,2012-07-04,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(37.5%);C57BL/6NTac(62.5%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120329,MGP Select,V2,Egfr,MCUB69.1b,M01114647,+/+,Male,2012-03-29,2012-07-04,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(37.5%);C57BL/6NTac(62.5%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120329,MGP Select,V2,Egfr,MCUB69.1d,M01114649,+/+,Male,2012-03-29,2012-07-04,13.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(37.5%);C57BL/6NTac(62.5%)
MEFV,Gpr107 Knockout 1 EPD0291_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120529,MGP Select,V2,Gpr107,MEFV25.2b,M01167360,+/+,Male,2012-05-29,2012-09-04,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEFV,Gpr107 Knockout 1 EPD0291_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120529,MGP Select,V2,Gpr107,MEFV28.3d,M01167394,+/+,Male,2012-05-29,2012-09-04,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEFV,Gpr107 Knockout 1 EPD0291_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120529,MGP Select,V2,Gpr107,MEFV28.3a,M01167391,+/+,Male,2012-05-29,2012-09-04,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEFV,Gpr107 Knockout 1 EPD0291_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120529,MGP Select,V2,Gpr107,MEFV28.3b,M01167392,+/+,Male,2012-05-29,2012-09-04,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
